City,Country,Lat,Long,Pop
Bastos,Brazil,-21.933333,-50.716667,17681
Barra Velha,Brazil,-26.6406,-48.6851,17665
Campos Sales,Brazil,-7.066667,-40.383333,17648
Estreito,Brazil,-5.783333,-43.25,17647
Piúma,Brazil,-20.833333,-40.716667,17634
Espinosa,Brazil,-14.933333,-42.833333,17549
Itapemirim,Brazil,-21.016667,-40.833333,17536
Mari,Brazil,-7.083333,-35.333333,17535
Quatro Barras,Brazil,-25.366667,-49.083333,17526
Caçapava do Sul,Brazil,-30.5,-53.5,17522
Jandaia do Sul,Brazil,-23.6,-51.65,17507
Pirajuí,Brazil,-21.983333,-49.483333,17503
Tupanciretã,Brazil,-29.083333,-53.85,17488
Barreirinhas,Brazil,-2.75,-42.833333,17437
Guaranésia,Brazil,-21.3,-46.8,17437
Glória do Goitá,Brazil,-8.016667,-35.283333,17374
Ibotirama,Brazil,-12.183333,-43.216667,17354
Pôrto Calvo,Brazil,-9.066667,-35.4,17347
Aparecida do Taboado,Brazil,-20.083333,-51.083333,17332
Aliança,Brazil,-7.583333,-35.216667,17329
Itororó,Brazil,-15.116667,-40.1,17325
Capim Grosso,Brazil,-11.366667,-40.016667,17322
Mendes,Brazil,-22.526111,-43.724722,17308
Três Passos,Brazil,-27.45,-53.933333,17286
São Bento,Brazil,-2.7,-44.833333,17245
Pindobaçu,Brazil,-10.733333,-40.35,17242
Santo Anastácio,Brazil,-21.966667,-51.65,17233
Lavras da Mangabeira,Brazil,-6.75,-38.95,17221
Regente Feijó,Brazil,-22.25,-51.333333,17219
Encruzilhada do Sul,Brazil,-30.533333,-52.516667,17199
Penalva,Brazil,-3.3,-45.166667,17186
Santa Quitéria do Maranhão,Brazil,-3.516667,-42.533333,17180
Eirunepé,Brazil,-6.666667,-69.866667,17175
Viradouro,Brazil,-20.883333,-48.3,17172
Iperó,Brazil,-23.35,-47.683333,17161
Itabaianinha,Brazil,-11.266667,-37.783333,17149
Chã Grande,Brazil,-8.233333,-35.45,17117
Ipueiras,Brazil,-7.033333,-40.45,17111
Araguatins,Brazil,-5.600278,-47.933056,17106
Mombaça,Brazil,-5.75,-39.633333,17065
São Jerônimo,Brazil,-29.966667,-51.716667,17057
Solânea,Brazil,-6.75,-35.65,17031
Sacramento,Brazil,-19.883333,-47.45,16983
Barroso,Brazil,-21.183333,-43.966667,16975
Tabira,Brazil,-7.583333,-37.55,16926
Riachão do Jacuípe,Brazil,-11.8,-39.35,16911
Silva Jardim,Brazil,-22.466667,-42.3,16889
Sidrolândia,Brazil,-20.916667,-54.966667,16878
Iracemápolis,Brazil,-22.583333,-47.533333,16796
Campo Alegre,Brazil,-9.8,-36.35,16786
Aragarças,Brazil,-15.916667,-52.25,16781
Arari,Brazil,-3.466667,-44.783333,16777
Seabra,Brazil,-12.416667,-41.766667,16765
Itaocara,Brazil,-21.683333,-42.066667,16763
Apodi,Brazil,-5.65,-37.8,16757
Piracanjuba,Brazil,-17.3,-49.016667,16736
Santo Antônio do Amparo,Brazil,-20.95,-44.916667,16730
Itapecerica,Brazil,-20.466667,-45.116667,16684
Itapissuma,Brazil,-7.766667,-34.9,16674
Amaraji,Brazil,-8.4,-35.45,16660
Carandaí,Brazil,-20.933333,-43.916667,16657
Jeremoabo,Brazil,-10.066667,-38.35,16642
Encantado,Brazil,-29.25,-51.883333,16637
Viçosa do Ceará,Brazil,-3.566667,-41.083333,16637
Tabuleiro do Norte,Brazil,-5.25,-38.116667,16633
Monte Santo de Minas,Brazil,-21.2,-46.983333,16617
Rio Verde de Mato Grosso,Brazil,-18.933333,-54.866667,16613
Mocajuba,Brazil,-2.583333,-49.5,16567
Tapiramutá,Brazil,-11.85,-40.783333,16549
Tarauacá,Brazil,-8.166667,-70.766667,16526
Senador Pompeu,Brazil,-5.583333,-39.366667,16516
Júlio de Castilhos,Brazil,-29.233333,-53.683333,16487
São Félix do Xingu,Brazil,-6.633333,-51.983333,16478
Varjota,Brazil,-4.133333,-40.5,16462
Água Preta,Brazil,-8.7,-35.516667,16444
Ipubi,Brazil,-7.65,-40.116667,16424
Orleans,Brazil,-28.35,-49.3,16422
Águas Vermelhas,Brazil,-15.75,-41.466667,16410
Piraí do Sul,Brazil,-24.516667,-49.933333,16409
Alagoa Grande,Brazil,-7.05,-35.633333,16406
Tuntum,Brazil,-5.233333,-44.65,16402
Parelhas,Brazil,-6.683333,-36.65,16377
Jussara,Brazil,-23.6,-52.466667,16374
Carmo do Cajuru,Brazil,-20.183333,-44.766667,16333
Arroio do Meio,Brazil,-29.4,-51.95,16331
Orós,Brazil,-6.25,-38.916667,16329
Monte Aprazível,Brazil,-20.75,-49.7,16308
Augusto Correa,Brazil,-1.033333,-46.666667,16280
Muzambinho,Brazil,-21.366667,-46.533333,16254
São Joaquim,Brazil,-28.3,-49.933333,16250
Buritis,Brazil,-15.616667,-46.433333,16243
Piritiba,Brazil,-11.733333,-40.566667,16230
Carolina,Brazil,-7.333333,-47.466667,16229
Paranapanema,Brazil,-23.383333,-48.716667,16218
Macatuba,Brazil,-22.516667,-48.683333,16180
Antonina,Brazil,-25.4314,-48.7184,16152
Conceição das Alagoas,Brazil,-19.916667,-48.383333,16152
Cachoeira,Brazil,-12.6,-38.966667,16145
Rubiataba,Brazil,-15.133333,-49.8,16128
Itapaci,Brazil,-14.95,-49.566667,16118
Padre Bernardo,Brazil,-15.35,-48.5,16118
Arroio Grande,Brazil,-32.233333,-53.083333,16117
Cabrobó,Brazil,-8.516667,-39.316667,16096
Maragogi,Brazil,-9.016667,-35.216667,16066
Fonte Boa,Brazil,-2.533333,-66.016667,16060
Nova Petrópolis,Brazil,-29.366667,-51.133333,16050
Santa Helena,Brazil,-2.233333,-45.3,16045
Capela,Brazil,-10.5,-37.066667,16024
Buerarema,Brazil,-14.95,-39.316667,16002
Ipaba,Brazil,-19.383333,-42.416667,15971
Buri,Brazil,-23.8,-48.583333,15959
Valparaíso,Brazil,-21.216667,-50.85,15939
Itaobim,Brazil,-16.566667,-41.833333,15938
Satuba,Brazil,-9.566667,-35.816667,15898
Pombos,Brazil,-8.15,-35.4,15895
Itaporanga,Brazil,-7.3,-38.166667,15890
Valença do Piauí,Brazil,-6.4,-41.75,15881
Coronel Vivida,Brazil,-25.966667,-52.566667,15841
Conceição da Feira,Brazil,-12.5,-39,15838
Ladário,Brazil,-19.016667,-57.583333,15790
Vitória do Mearim,Brazil,-3.466667,-44.883333,15775
Paraguaçu,Brazil,-21.55,-45.733333,15742
Wenceslau Braz,Brazil,-23.85,-49.8,15726
Nova Granada,Brazil,-20.483333,-49.316667,15716
Diamantino,Brazil,-14.416667,-56.45,15700
Itatinga,Brazil,-23.116667,-48.6,15696
Anicuns,Brazil,-16.466667,-49.966667,15685
União,Brazil,-4.583333,-42.866667,15678
Saubara,Brazil,-12.75,-38.75,15669
Ubatã,Brazil,-14.2,-39.516667,15605
Cordeiro,Brazil,-22.033333,-42.366667,15602
Nova Era,Brazil,-19.75,-43.05,15595
Rolante,Brazil,-29.666667,-50.566667,15594
Campos Belos,Brazil,-13.05,-46.883333,15583
Dom Pedro,Brazil,-4.483333,-44.45,15570
Conde,Brazil,-11.816667,-37.616667,15565
Belém,Brazil,-6.716667,-35.5,15550
Manhumirim,Brazil,-20.366667,-41.95,15544
Rio Formoso,Brazil,-8.666667,-35.15,15518
Itajuípe,Brazil,-14.683333,-39.366667,15517
Schroeder,Brazil,-26.433333,-49.066667,15515
Prado,Brazil,-17.35,-39.216667,15466
Jequitinhonha,Brazil,-16.433333,-41,15463
Vazante,Brazil,-18,-46.9,15459
São Miguel do Iguaçu,Brazil,-25.35,-54.166667,15434
Araçoiaba da Serra,Brazil,-23.5049,-47.6185,15395
São José de Mipibu,Brazil,-6.083333,-35.25,15317
Demerval Lobão,Brazil,-5.366667,-42.683333,15285
Medeiros Neto,Brazil,-17.333333,-40.233333,15255
São Gabriel da Cachoeira,Brazil,-0.133333,-67.083333,15232
Candelária,Brazil,-29.666667,-52.8,15200
Teodoro Sampaio,Brazil,-22.516667,-52.166667,15193
Sarandi,Brazil,-27.933333,-52.916667,15159
Pinhão,Brazil,-25.716667,-51.633333,15141
Resplendor,Brazil,-19.333333,-41.25,15131
Parati,Brazil,-23.216667,-44.716667,15118
Santa Cecília,Brazil,-26.933333,-50.45,15092
Araci,Brazil,-11.333333,-38.95,15089
Cajueiro,Brazil,-9.716667,-36.45,15063
Cruzeiro do Oeste,Brazil,-23.766667,-53.066667,15058
Colina,Brazil,-20.733333,-48.583333,15042
Tucumã,Brazil,-0.183333,-50.05,15031
Itamaracá,Brazil,-7.75,-34.833333,14969
Pontal do Paraná,Brazil,-25.58,-48.354167,14969
Formoso do Araguaia,Brazil,-11.796667,-49.466944,14963
Engenheiro Beltrão,Brazil,-23.783333,-52.25,14955
Itaú de Minas,Brazil,-20.716667,-46.75,14888
Madre de Deus,Brazil,-12.733333,-38.616667,14887
Pôrto Franco,Brazil,-6.333333,-47.4,14874
São Lourenço do Oeste,Brazil,-26.4,-52.766667,14872
Sengés,Brazil,-24.1,-49.483333,14868
Mandaguaçu,Brazil,-23.333333,-52.083333,14866
Sombrio,Brazil,-29.116667,-49.666667,14864
Três Barras,Brazil,-26.1,-50.316667,14855
Boquim,Brazil,-11.15,-37.616667,14848
Jucás,Brazil,-6.533333,-39.533333,14822
São Gonçalo dos Campos,Brazil,-12.416667,-38.966667,14822
Joaquim Gomes,Brazil,-9.2,-35.716667,14808
Lucélia,Brazil,-21.733333,-51.016667,14807
Pio XII,Brazil,-3.883333,-45.283333,14773
Triunfo,Brazil,-29.933333,-51.716667,14749
Inhambupe,Brazil,-11.783333,-38.35,14735
Brasília de Minas,Brazil,-16.211944,-44.430833,14730
Porto Belo,Brazil,-27.1575,-48.539722,14722
Santana do Acaraú,Brazil,-3.45,-40.2,14707
Clevelândia,Brazil,-26.4,-52.35,14701
Santa Maria da Boa Vista,Brazil,-8.816667,-39.816667,14695
Pirapora do Bom Jesus,Brazil,-23.4,-47,14690
Medina,Brazil,-16.25,-41.483333,14686
Parambu,Brazil,-6.216667,-40.716667,14656
Itambacuri,Brazil,-18.016667,-41.7,14652
Cedro,Brazil,-6.6,-39.05,14644
São Joaquim de Bicas,Brazil,-20.05,-44.283333,14630
Altinópolis,Brazil,-21.025278,-47.374444,14616
Macaúbas,Brazil,-13.033333,-42.7,14598
Otacílio Costa,Brazil,-27.566667,-50.116667,14557
Nossa Senhora das Dores,Brazil,-10.483333,-37.216667,14550
São João Batista,Brazil,-27.266667,-48.833333,14539
Nôvo Oriente,Brazil,-5.533333,-40.766667,14529
Lambari,Brazil,-21.966667,-45.35,14516
Açucena,Brazil,-19.066667,-42.533333,14506
Bonito,Brazil,-21.133333,-56.466667,14504
Marco,Brazil,-3.133333,-40.15,14502
Angatuba,Brazil,-23.483333,-48.416667,14476
Agrestina,Brazil,-8.45,-35.95,14453
Carmo do Rio Claro,Brazil,-20.966667,-46.116667,14446
Ibipeba,Brazil,-11.633333,-42.033333,14444
Bôca do Acre,Brazil,-8.75,-67.383333,14427
Horizontina,Brazil,-27.616667,-54.316667,14416
Luz,Brazil,-19.8,-45.666667,14396
Cássia,Brazil,-20.6,-46.933333,14391
Formosa do Rio Prêto,Brazil,-11.046389,-45.059722,14365
Macaparana,Brazil,-7.566667,-35.45,14363
Acajutiba,Brazil,-11.666667,-38.016667,14349
Bela Vista do Paraíso,Brazil,-23,-51.2,14332
São Francisco de Assis,Brazil,-29.55,-55.133333,14305
Conchas,Brazil,-23.016667,-48,14301
Tamboril,Brazil,-4.833333,-40.333333,14292
Iúna,Brazil,-20.35,-41.533333,14290
Bela Vista de Goiás,Brazil,-16.966667,-48.95,14289
Ampère,Brazil,-25.916667,-53.466667,14275
Cerqueira César,Brazil,-23.05,-49.166667,14261
Panorama,Brazil,-21.35,-51.85,14227
Iguaí,Brazil,-14.75,-40.066667,14218
Bady Bassitt,Brazil,-20.933333,-49.466667,14216
São José do Belmonte,Brazil,-7.866667,-38.766667,14211
Maraial,Brazil,-8.783333,-35.833333,14204
Ibirubá,Brazil,-28.633333,-53.1,14180
Redenção,Brazil,-4.216667,-38.716667,14174
Maracaçumé,Brazil,-2.05,-45.933333,14164
Porteirinha,Brazil,-15.733333,-43.033333,14144
Chopinzinho,Brazil,-25.85,-52.5,14142
Baraúna,Brazil,-5.083333,-37.616667,14113
Guapiaçu,Brazil,-20.833333,-49.216667,14065
Tapejara,Brazil,-28.066667,-52,14064
Manicoré,Brazil,-5.812222,-61.2975,14058
Mimoso do Sul,Brazil,-21.066667,-41.366667,14045
Cantagalo,Brazil,-21.966667,-42.366667,14019
América Dourada,Brazil,-11.466667,-41.433333,14018
Benjamin Constant,Brazil,-4.374444,-70.029722,13998
Francisco Sá,Brazil,-16.466667,-43.5,13997
Corrente,Brazil,-10.436111,-45.131111,13967
Junqueirópolis,Brazil,-21.533333,-51.433333,13965
Juquitiba,Brazil,-23.927482,-47.069543,13961
Morro da Fumaça,Brazil,-28.666667,-49.2,13952
Camamu,Brazil,-13.95,-39.116667,13924
Água Branca,Brazil,-5.883333,-42.633333,13912
Sertanópolis,Brazil,-23.066667,-51.033333,13904
Pedras de Fogo,Brazil,-7.383333,-35.116667,13894
Itaíba,Brazil,-8.95,-37.416667,13870
Castro Alves,Brazil,-12.75,-39.433333,13869
Maravilha,Brazil,-26.783333,-53.15,13865
Caarapó,Brazil,-22.633333,-54.8,13863
Piquete,Brazil,-22.6,-45.183333,13845
Areia,Brazil,-6.966667,-35.7,13825
Ubajara,Brazil,-3.85,-40.933333,13802
Bom Sucesso,Brazil,-21.033333,-44.766667,13786
Cananéia,Brazil,-25.016667,-47.95,13786
Cafelândia,Brazil,-21.816667,-49.583333,13777
Ecoporanga,Brazil,-18.383333,-40.833333,13774
Caaporã,Brazil,-7.516667,-34.9,13770
Correia Pinto,Brazil,-27.583333,-50.4,13752
Miguel Calmon,Brazil,-11.433333,-40.6,13748
Rio Pomba,Brazil,-21.283333,-43.183333,13707
Getúlio Vargas,Brazil,-27.833333,-52.266667,13695
Extrema,Brazil,-22.85,-46.316667,13682
Chapada dos Guimarães,Brazil,-15.433333,-55.75,13657
Pontalina,Brazil,-17.516667,-49.45,13640
Pirenópolis,Brazil,-15.85,-48.95,13615
Regeneração,Brazil,-6.25,-42.683333,13608
Inhapim,Brazil,-19.55,-42.116667,13594
Presidente Olegário,Brazil,-18.416667,-46.416667,13587
Palmeiras de Goiás,Brazil,-16.816667,-49.916667,13573
Paraisópolis,Brazil,-22.55,-45.783333,13563
Afonso Cláudio,Brazil,-20.083333,-41.133333,13543
Bom Jardim,Brazil,-7.783333,-35.583333,13523
Amontada,Brazil,-3.383333,-39.833333,13520
São Joaquim do Monte,Brazil,-8.416667,-35.85,13520
Itanhém,Brazil,-17.15,-40.333333,13517
Terra Santa,Brazil,-2.1,-56.483333,13512
Juquiá,Brazil,-24.316667,-47.633333,13497
Lima Duarte,Brazil,-21.85,-43.8,13480
Mairi,Brazil,-11.716667,-40.133333,13475
Carambeí,Brazil,-24.933333,-50.083333,13466
Faxinal,Brazil,-23.983333,-51.366667,13464
Pariquera-Açu,Brazil,-24.716667,-47.883333,13436
Goianinha,Brazil,-6.266667,-35.2,13434
Lagoa da Canoa,Brazil,-9.816667,-36.766667,13428
Aracoiaba,Brazil,-4.383333,-38.816667,13425
Arroio dos Ratos,Brazil,-30.083333,-51.716667,13405
Sobradinho,Brazil,-29.4,-53.05,13397
Taquaritinga do Norte,Brazil,-7.9,-36.05,13379
Juruti,Brazil,-2.166667,-56.066667,13333
São Lourenço da Serra,Brazil,-23.866667,-46.95,13331
São Francisco de Paula,Brazil,-29.45,-50.583333,13292
Alpinópolis,Brazil,-20.866667,-46.383333,13286
Irauçuba,Brazil,-3.75,-39.783333,13282
Vitorino Freire,Brazil,-4.066667,-45.166667,13267
Raposos,Brazil,-19.95,-43.8,13263
Florestópolis,Brazil,-22.866667,-51.4,13250
Santa Luzia,Brazil,-6.883333,-36.933333,13243
Itirapina,Brazil,-22.25,-47.816667,13229
Santa Rita,Brazil,-3.833333,-43.883333,13226
Severínia,Brazil,-20.833333,-48.8,13212
Tapauá,Brazil,-5.620278,-63.1875,13211
Raul Soares,Brazil,-20.083333,-42.366667,13210
Carlos Chagas,Brazil,-17.716667,-40.75,13206
Pradópolis,Brazil,-21.366667,-48.066667,13193
Miranda,Brazil,-20.233333,-56.366667,13189
Correntina,Brazil,-13.333333,-44.65,13187
Esperantinópolis,Brazil,-4.883333,-44.883333,13167
Campina Verde,Brazil,-19.516667,-49.466667,13137
Missão Velha,Brazil,-7.25,-39.133333,13106
Araçoiaba,Brazil,-7.8,-35.05,13095
Itacarambi,Brazil,-15.016667,-44.05,13084
Ituporanga,Brazil,-27.416667,-49.6,13038
Espera Feliz,Brazil,-20.65,-41.916667,13031
Luzilândia,Brazil,-3.466667,-42.366667,12999
Matipó,Brazil,-20.283333,-42.35,12997
Feira Nova,Brazil,-7.933333,-35.35,12985
Caririaçu,Brazil,-7.033333,-39.283333,12971
Terra Boa,Brazil,-23.75,-52.45,12958
Presidente Bernardes,Brazil,-22.05,-51.55,12954
Feijó,Brazil,-8.15,-70.35,12951
Cafarnaum,Brazil,-11.7,-41.466667,12940
Costa Rica,Brazil,-23.416667,-54.65,12931
São Geraldo do Araguaia,Brazil,-6.4,-48.533333,12925
Santa Maria do Pará,Brazil,-1.35,-47.566667,12915
Cachoeirinha,Brazil,-8.483333,-36.233333,12905
Dianópolis,Brazil,-11.700556,-46.743056,12896
Umbaúba,Brazil,-11.366667,-37.65,12880
Tocantins,Brazil,-21.166667,-43.033333,12876
Cacequi,Brazil,-29.883333,-54.816667,12868
Dores do Indaiá,Brazil,-19.45,-45.6,12859
Baependi,Brazil,-21.95,-44.883333,12853
São Miguel,Brazil,-5.466667,-35.366667,12838
Carutapera,Brazil,-1.216667,-46.016667,12819
Cruzília,Brazil,-21.833333,-44.8,12816
Borda da Mata,Brazil,-22.266667,-46.166667,12814
São José da Laje,Brazil,-9,-36.033333,12811
Acará,Brazil,-1.95,-48.183333,12803
Passa Quatro,Brazil,-22.383333,-44.966667,12765
Conselheiro Pena,Brazil,-19.166667,-41.5,12735
Corbélia,Brazil,-24.8,-53.3,12725
Bela Cruz,Brazil,-3.05,-40.183333,12715
Fundão,Brazil,-19.916667,-40.4,12715
Buritama,Brazil,-21.05,-50.133333,12712
Elias Fausto,Brazil,-23.033333,-47.383333,12705
São João do Piauí,Brazil,-8.35,-42.25,12689
Bicas,Brazil,-21.716667,-43.066667,12684
Maracanã,Brazil,-0.766667,-47.45,12683
Pôrto Murtinho,Brazil,-21.7,-57.866667,12672
Bom Jesus,Brazil,-9.066667,-44.366667,12666
Passira,Brazil,-7.95,-35.633333,12664
Riacho de Santana,Brazil,-13.616667,-42.95,12658
Campos Altos,Brazil,-19.683333,-46.166667,12648
Tibagi,Brazil,-24.5,-50.4,12644
Santana,Brazil,-14.466667,-41.8,12629
Panelas,Brazil,-8.666667,-36.016667,12625
Rio Claro,Brazil,-22.716667,-44.15,12620
Barra da Estiva,Brazil,-13.633333,-41.316667,12618
Princesa Isabel,Brazil,-7.733333,-38,12616
Sêrro,Brazil,-18.616667,-43.383333,12616
Valente,Brazil,-11.566667,-39.45,12591
Milagres,Brazil,-7.283333,-38.95,12588
Santa Adélia,Brazil,-21.266667,-48.8,12585
Mutum,Brazil,-19.816667,-41.433333,12582
Itatiaia,Brazil,-22.5,-44.566667,12571
Não-Me-Toque,Brazil,-28.466667,-52.816667,12556
Assaí,Brazil,-23.366667,-50.816667,12545
Santo Antônio,Brazil,-6.3,-35.45,12529
Capela,Brazil,-9.416667,-36.066667,12520
Porciúncula,Brazil,-20.966667,-42.033333,12511
Campanha,Brazil,-21.833333,-45.4,12507
Itacaré,Brazil,-14.3,-39,12490
Capinópolis,Brazil,-18.683333,-49.583333,12486
Bom Jesus do Galho,Brazil,-19.833333,-42.316667,12476
Caraúbas,Brazil,-5.53,-37.303056,12462
Monte Alegre de Minas,Brazil,-18.866667,-48.866667,12451
Miranorte,Brazil,-9.476667,-48.480278,12446
Caconde,Brazil,-21.55,-46.633333,12434
Riachão,Brazil,-7.366667,-46.616667,12428
Bom Jesus dos Perdões,Brazil,-23.133333,-46.466667,12422
Neópolis,Brazil,-10.3,-36.583333,12422
Barroquinha,Brazil,-2.983333,-41.083333,12410
Coração de Jesus,Brazil,-16.684444,-44.360278,12410
Fartura,Brazil,-23.383333,-49.5,12405
Conceição do Rio Verde,Brazil,-21.883333,-45.083333,12402
São José da Tapera,Brazil,-9.633333,-37.383333,12392
Charqueada,Brazil,-22.5,-47.766667,12391
Coreaú,Brazil,-3.55,-40.65,12383
Messias,Brazil,-9.416667,-35.833333,12376
Ipuã,Brazil,-20.45,-48.033333,12370
Itarantim,Brazil,-15.65,-40.05,12370
Paraibano,Brazil,-6.5,-44.016667,12364
São Simão,Brazil,-21.5,-47.55,12351
Peabiru,Brazil,-23.9,-52.333333,12345
Nova Olinda do Norte,Brazil,-3.75,-59.05,12344
Bom Jardim,Brazil,-7.016667,-46.483333,12343
Poção de Pedras,Brazil,-4.75,-44.933333,12337
Sapucaia,Brazil,-22,-42.9,12329
Itaporã,Brazil,-22.016667,-54.9,12327
Olindina,Brazil,-11.366667,-38.35,12317
Baião,Brazil,-2.683333,-49.683333,12316
Ibimirim,Brazil,-8.533333,-37.7,12272
Urbano Santos,Brazil,-3.2,-43.383333,12268
Ibatiba,Brazil,-20.233333,-41.516667,12265
Pindorama,Brazil,-21.2,-48.916667,12248
Uruçuí,Brazil,-7.233333,-44.55,12243
Itajobi,Brazil,-21.316667,-49.066667,12231
Umirim,Brazil,-3.683333,-39.333333,12220
Tutóia,Brazil,-2.75,-42.266667,12212
Parnarama,Brazil,-5.683333,-43.1,12202
Giruá,Brazil,-28.033333,-54.35,12170
Poço Verde,Brazil,-10.7,-38.183333,12167
Maruim,Brazil,-10.75,-37.083333,12153
Caculé,Brazil,-14.5,-42.216667,12143
São Pedro do Sul,Brazil,-29.616667,-54.166667,12137
Cocal,Brazil,-3.466667,-41.566667,12097
São Benedito do Rio Prêto,Brazil,-3.333333,-43.583333,12081
Reriutaba,Brazil,-4.166667,-40.583333,12076
Uruburetama,Brazil,-3.633333,-39.5,12076
Canhotinho,Brazil,-8.883333,-36.2,12074
Matias Barbosa,Brazil,-21.869722,-43.318611,12072
Alvinópolis,Brazil,-20.1,-43.05,12068
Porto Real,Brazil,-22.4172,-44.2861,12061
Natividade,Brazil,-21.05,-41.983333,12014
Nobres,Brazil,-14.733333,-56.333333,12010
Capela do Alto,Brazil,-23.466667,-47.75,11991
Auriflama,Brazil,-20.683333,-50.566667,11971
Maracaí,Brazil,-22.6,-50.65,11960
Plácido de Castro,Brazil,-10.333333,-67.183333,11950
Utinga,Brazil,-10.983333,-42.95,11949
Ribas do Rio Pardo,Brazil,-20.45,-53.766667,11935
Montanha,Brazil,-18.133333,-40.35,11934
Presidente Médici,Brazil,-11.283333,-61.916667,11923
Borba,Brazil,-4.388889,-59.593611,11918
Colônia Leopoldina,Brazil,-8.95,-35.65,11914
Altinho,Brazil,-8.483333,-36.066667,11913
Mundo Novo,Brazil,-11.866667,-40.466667,11912
Duartina,Brazil,-22.4,-49.416667,11903
Coremas,Brazil,-7.016667,-37.966667,11897
Cunha,Brazil,-23.083333,-44.966667,11896
Raposa,Brazil,-6.516667,-44.183333,11883
Araripe,Brazil,-7.2,-40.133333,11860
Curaçá,Brazil,-8.983333,-39.9,11858
Papagaios,Brazil,-19.533333,-44.75,11850
Lagoa Formosa,Brazil,-18.783333,-46.4,11822
Batalha,Brazil,-9.683333,-37.133333,11820
Rio Tinto,Brazil,-6.8,-35.083333,11804
Campestre,Brazil,-21.716667,-46.25,11802
Joanópolis,Brazil,-22.933333,-46.283333,11772
Rio Casca,Brazil,-20.216667,-42.65,11769
São Paulo de Olivença,Brazil,-3.45,-68.8,11763
Borborema,Brazil,-21.616667,-49.066667,11759
Manga,Brazil,-14.766667,-43.933333,11733
Senador Guiomard,Brazil,-10.166667,-67.833333,11727
Santo Antônio do Sudoeste,Brazil,-26.068889,-53.725278,11723
Bom Jardim,Brazil,-22.15,-42.416667,11716
Canto do Buriti,Brazil,-8.116667,-42.966667,11715
Ipanema,Brazil,-19.783333,-41.733333,11705
Flores,Brazil,-7.85,-37.983333,11694
Miracatu,Brazil,-24.283333,-47.466667,11679
Santa Vitória,Brazil,-18.833333,-50.133333,11657
Jaguaruna,Brazil,-28.6,-49.033333,11650
Brejo,Brazil,-3.683333,-42.783333,11636
Jitaúna,Brazil,-14.016667,-39.95,11619
Tabatinga,Brazil,-21.716667,-48.683333,11617
Boqueirão,Brazil,-7.483333,-36.116667,11566
Crixás,Brazil,-14.45,-49.966667,11560
Carmo,Brazil,-21.933333,-42.616667,11555
Ortigueira,Brazil,-24.2,-50.916667,11541
Jucurutu,Brazil,-6.033333,-37.016667,11535
Quipapá,Brazil,-8.833333,-36.033333,11533
Barro,Brazil,-6.716667,-38.866667,11519
São José da Coroa Grande,Brazil,-8.9,-35.15,11512
Águas Formosas,Brazil,-17.083333,-40.95,11512
Amarante do Maranhão,Brazil,-5.6,-46.75,11510
Itiruçu,Brazil,-13.516667,-40.15,11499
Pão de Açúcar,Brazil,-9.75,-37.433333,11497
Luís Correia,Brazil,-2.883611,-41.666111,11480
Uauá,Brazil,-9.833333,-39.466667,11425
Castilho,Brazil,-20.866667,-51.483333,11419
Carinhanha,Brazil,-14.3,-43.783333,11408
Cuité,Brazil,-6.483333,-36.15,11392
Porecatu,Brazil,-22.716667,-51.4,11390
Silvânia,Brazil,-16.666667,-48.6,11377
Assaré,Brazil,-6.866667,-39.866667,11369
Nova Soure,Brazil,-11.233333,-38.483333,11340
João Alfredo,Brazil,-7.866667,-35.583333,11334
Bodocó,Brazil,-7.783333,-39.916667,11329
Caravelas,Brazil,-17.75,-39.25,11322
Farias Brito,Brazil,-6.916667,-39.566667,11288
Ribeirão do Pinhal,Brazil,-23.4,-50.3,11275
Itanhandu,Brazil,-22.3,-44.95,11274
Quixeré,Brazil,-5.083333,-37.983333,11258
Barreirinha,Brazil,-2.793611,-57.068889,11257
Lapão,Brazil,-11.4,-41.833333,11253
Mozarlândia,Brazil,-14.783333,-50.583333,11252
Altônia,Brazil,-23.933333,-53.9,11242
Riachão das Neves,Brazil,-11.766667,-44.933333,11236
Monte Azul,Brazil,-15.15,-42.883333,11222
Pedregulho,Brazil,-20.266667,-47.483333,11216
Ribeirópolis,Brazil,-10.533333,-37.433333,11215
Brasiléia,Brazil,-11,-68.733333,11200
Pedra,Brazil,-8.5,-36.95,11197
Codajás,Brazil,-3.833333,-62.083333,11185
Iranduba,Brazil,-3.25,-60.1,11181
Pinheiro Machado,Brazil,-31.566667,-53.383333,11176
São Bernardo,Brazil,-3.366667,-42.4,11171
Terra Nova,Brazil,-12.366667,-40.666667,11169
Jacupiranga,Brazil,-24.700034,-48.004445,11149
Itaquitinga,Brazil,-7.666667,-35.1,11128
Belém de São Francisco,Brazil,-8.766667,-38.966667,11124
Camapuã,Brazil,-19.5,-54.083333,11119
Independência,Brazil,-5.383333,-40.316667,11113
Iguaba Grande,Brazil,-22.833333,-42.216667,11104
Itaberá,Brazil,-23.85,-49.15,11098
Reserva,Brazil,-24.633333,-50.866667,11097
Monte Sião,Brazil,-22.433333,-46.566667,11090
Botelhos,Brazil,-21.65,-46.4,11073
Canindé de São Francisco,Brazil,-9.65,-37.8,11053
Monção,Brazil,-3.5,-45.25,11051
Novo Aripuanã,Brazil,-5.120278,-60.378889,11044
Nova Londrina,Brazil,-22.75,-53,11042
Areal,Brazil,-22.228889,-43.106944,11041
